district,neighborhood,registered,voted,valid,akp,chp,sp
PENDIK,KURTKOY MAH.,337,271,267,124,135,4
PENDIK,KURTKOY MAH.,338,280,271,147,118,5
PENDIK,KURTKOY MAH.,338,259,256,148,105,2
PENDIK,KURTKOY MAH.,337,278,272,121,142,3
PENDIK,KURTKOY MAH.,337,265,260,127,129,3
PENDIK,KURTKOY MAH.,337,288,285,133,148,3
PENDIK,KURTKOY MAH.,338,280,273,145,120,2
PENDIK,KURTKOY MAH.,339,259,248,131,107,7
PENDIK,KURTKOY MAH.,337,283,273,164,104,0
PENDIK,KURTKOY MAH.,337,290,282,156,122,0
PENDIK,RAMAZANOGLU MAH.,330,294,271,129,137,3
PENDIK,RAMAZANOGLU MAH.,331,304,291,139,146,2
PENDIK,RAMAZANOGLU MAH.,331,308,300,154,136,9
PENDIK,RAMAZANOGLU MAH.,331,293,279,121,150,5
PENDIK,RAMAZANOGLU MAH.,331,283,264,111,147,4
PENDIK,RAMAZANOGLU MAH.,329,308,293,139,147,5
PENDIK,SANAYI MAH.,342,300,290,150,125,13
PENDIK,SANAYI MAH.,341,307,298,136,154,5
PENDIK,SANAYI MAH.,341,298,287,143,133,5
PENDIK,SANAYI MAH.,341,303,295,160,124,7
PENDIK,SANAYI MAH.,341,309,297,151,138,5
PENDIK,SANAYI MAH.,340,307,300,166,124,7
PENDIK,SANAYI MAH.,341,305,279,118,147,9
PENDIK,SULUNTEPE MAH.,346,287,269,134,129,4
PENDIK,SULUNTEPE MAH.,346,278,264,124,131,3
PENDIK,SULUNTEPE MAH.,350,300,284,118,155,7
PENDIK,SULUNTEPE MAH.,345,284,277,118,150,4
PENDIK,SULUNTEPE MAH.,344,305,294,131,158,2
PENDIK,SULUNTEPE MAH.,346,301,289,126,154,7
PENDIK,SULUNTEPE MAH.,350,315,304,125,175,4
PENDIK,SULUNTEPE MAH.,345,287,275,121,151,1
PENDIK,SULUNTEPE MAH.,346,304,288,126,152,6
PENDIK,SULUNTEPE MAH.,345,292,283,122,155,1
PENDIK,SULUNTEPE MAH.,345,300,289,130,155,4
PENDIK,SULUNTEPE MAH.,345,295,280,126,144,3
PENDIK,SULUNTEPE MAH.,345,303,284,124,151,6
PENDIK,SULUNTEPE MAH.,345,295,281,127,151,2
PENDIK,SULUNTEPE MAH.,345,293,281,142,133,2
PENDIK,SULUNTEPE MAH.,344,302,287,149,129,6
PENDIK,SULUNTEPE MAH.,344,294,281,137,134,6
PENDIK,SULUNTEPE MAH.,344,303,295,111,176,6
PENDIK,SULUNTEPE MAH.,345,302,285,119,157,6
PENDIK,SULUNTEPE MAH.,345,300,292,151,138,3
PENDIK,SULUNTEPE MAH.,345,282,269,121,143,4
PENDIK,SULUNTEPE MAH.,344,293,274,133,139,0
PENDIK,SULUNTEPE MAH.,345,307,295,127,161,5
PENDIK,SULUNTEPE MAH.,344,303,295,133,160,1
PENDIK,SULUNTEPE MAH.,341,295,281,162,108,4
PENDIK,SULUNTEPE MAH.,341,268,251,121,119,7
PENDIK,SULUNTEPE MAH.,342,280,273,154,111,3
PENDIK,SULUNTEPE MAH.,342,288,278,149,123,3
PENDIK,SULUNTEPE MAH.,341,288,279,133,138,5
PENDIK,SULUNTEPE MAH.,343,280,267,133,127,2
PENDIK,SULUNTEPE MAH.,340,281,271,162,93,6
PENDIK,SULUNTEPE MAH.,341,269,262,122,131,5
PENDIK,SULUNTEPE MAH.,340,294,281,155,121,3
PENDIK,SULUNTEPE MAH.,341,287,275,156,108,6
PENDIK,SULUNTEPE MAH.,340,279,270,125,139,5
PENDIK,SULUNTEPE MAH.,340,282,273,150,113,5
PENDIK,SULUNTEPE MAH.,341,286,278,165,108,3
PENDIK,SULUNTEPE MAH.,341,295,284,145,131,6
PENDIK,SULUNTEPE MAH.,341,290,285,166,108,6
PENDIK,SULUNTEPE MAH.,340,297,285,146,132,4
PENDIK,SULUNTEPE MAH.,341,288,279,144,127,6
PENDIK,SULUNTEPE MAH.,341,283,269,149,112,5
PENDIK,SULUNTEPE MAH.,341,284,275,135,136,2
PENDIK,SULUNTEPE MAH.,341,279,265,137,121,3
PENDIK,SULUNTEPE MAH.,340,287,272,152,118,2
PENDIK,SULUNTEPE MAH.,341,281,273,140,128,1
PENDIK,SULUNTEPE MAH.,341,282,274,145,119,5
PENDIK,SEYHLI MAH.,327,257,236,117,104,8
PENDIK,SEYHLI MAH.,326,276,265,173,87,3
PENDIK,SEYHLI MAH.,327,300,296,190,98,3
PENDIK,SEYHLI MAH.,326,277,273,158,107,6
PENDIK,SEYHLI MAH.,327,285,274,149,114,8
PENDIK,SEYHLI MAH.,328,293,283,169,112,1
PENDIK,SEYHLI MAH.,327,267,260,155,98,7
PENDIK,SEYHLI MAH.,326,274,269,152,105,9
PENDIK,SEYHLI MAH.,327,273,263,128,128,4
PENDIK,SEYHLI MAH.,326,292,281,159,111,7
PENDIK,SEYHLI MAH.,326,282,276,141,125,8
PENDIK,SEYHLI MAH.,327,286,273,162,104,5
PENDIK,SEYHLI MAH.,329,284,271,147,113,5
PENDIK,SEYHLI MAH.,327,281,267,158,100,5
PENDIK,SEYHLI MAH.,344,266,247,146,98,3
PENDIK,SEYHLI MAH.,342,284,260,157,94,5
PENDIK,SEYHLI MAH.,345,292,286,163,108,12
PENDIK,SEYHLI MAH.,342,278,266,181,77,3
PENDIK,SEYHLI MAH.,345,290,276,175,95,3
PENDIK,SEYHLI MAH.,342,291,285,192,85,3
PENDIK,SEYHLI MAH.,344,281,278,164,99,7
PENDIK,SEYHLI MAH.,342,293,289,182,94,8
PENDIK,SEYHLI MAH.,343,298,289,195,86,3
PENDIK,SEYHLI MAH.,343,299,295,175,114,2
PENDIK,SEYHLI MAH.,344,282,268,159,99,8
PENDIK,SEYHLI MAH.,341,302,294,182,105,7
PENDIK,SEYHLI MAH.,342,291,280,174,101,3
PENDIK,SEYHLI MAH.,341,270,265,170,88,5
PENDIK,SEYHLI MAH.,342,295,289,186,96,6
PENDIK,SEYHLI MAH.,342,284,277,169,96,7
PENDIK,SEYHLI MAH.,341,288,277,172,94,9
PENDIK,SEYHLI MAH.,341,289,272,153,108,6
PENDIK,SEYHLI MAH.,342,278,274,184,78,5
PENDIK,SEYHLI MAH.,341,282,275,173,91,8
PENDIK,SEYHLI MAH.,343,295,289,165,118,4
PENDIK,SEYHLI MAH.,342,293,279,187,84,5
PENDIK,VELIBABA MAH.,329,279,261,170,86,0
PENDIK,VELIBABA MAH.,330,274,260,158,99,2
PENDIK,VELIBABA MAH.,329,281,276,183,87,6
PENDIK,VELIBABA MAH.,329,280,268,187,78,2
PENDIK,VELIBABA MAH.,329,270,262,167,85,7
PENDIK,VELIBABA MAH.,332,282,273,212,51,7
PENDIK,VELIBABA MAH.,328,278,264,183,73,4
PENDIK,VELIBABA MAH.,328,283,265,186,71,5
PENDIK,VELIBABA MAH.,328,275,270,166,98,3
PENDIK,VELIBABA MAH.,331,297,288,183,95,7
PENDIK,VELIBABA MAH.,328,277,263,159,98,4
PENDIK,VELIBABA MAH.,329,278,269,169,93,5
PENDIK,VELIBABA MAH.,329,277,269,177,85,3
PENDIK,VELIBABA MAH.,331,301,283,202,78,2
PENDIK,VELIBABA MAH.,329,294,285,195,83,5
PENDIK,VELIBABA MAH.,330,285,269,182,83,2
PENDIK,VELIBABA MAH.,330,292,279,205,70,1
PENDIK,VELIBABA MAH.,330,297,282,203,72,7
PENDIK,VELIBABA MAH.,330,291,285,193,83,4
PENDIK,VELIBABA MAH.,329,286,281,207,72,1
PENDIK,VELIBABA MAH.,330,285,277,181,85,6
PENDIK,VELIBABA MAH.,330,271,258,176,78,3
PENDIK,VELIBABA MAH.,330,292,272,198,70,1
PENDIK,VELIBABA MAH.,329,292,285,189,94,1
PENDIK,VELIBABA MAH.,329,287,275,207,67,0
PENDIK,VELIBABA MAH.,330,289,283,193,81,2
PENDIK,VELIBABA MAH.,329,285,271,177,86,4
PENDIK,VELIBABA MAH.,330,289,268,193,69,5
PENDIK,VELIBABA MAH.,330,287,277,198,69,5
PENDIK,VELIBABA MAH.,330,264,256,161,88,4
PENDIK,VELIBABA MAH.,342,271,261,181,72,4
PENDIK,VELIBABA MAH.,341,293,271,178,86,4
PENDIK,VELIBABA MAH.,342,295,288,195,87,2
PENDIK,VELIBABA MAH.,341,297,285,209,73,1
PENDIK,VELIBABA MAH.,345,279,274,177,94,1
PENDIK,VELIBABA MAH.,341,293,280,181,92,4
PENDIK,VELIBABA MAH.,343,277,266,182,81,2
PENDIK,VELIBABA MAH.,342,293,275,179,87,5
PENDIK,VELIBABA MAH.,342,300,291,202,85,4
PENDIK,VELIBABA MAH.,341,295,286,183,92,8
PENDIK,VELIBABA MAH.,342,293,283,164,114,2
PENDIK,VELIBABA MAH.,342,294,284,193,85,1
PENDIK,VELIBABA MAH.,342,285,279,185,87,4
PENDIK,VELIBABA MAH.,328,251,244,159,80,2
PENDIK,VELIBABA MAH.,329,284,267,161,97,6
PENDIK,VELIBABA MAH.,327,263,256,165,84,3
PENDIK,VELIBABA MAH.,327,274,267,157,108,2
PENDIK,VELIBABA MAH.,327,276,264,163,95,2
PENDIK,VELIBABA MAH.,327,285,272,151,112,3
PENDIK,VELIBABA MAH.,328,274,266,147,117,2
PENDIK,VELIBABA MAH.,326,277,260,150,99,6
PENDIK,VELIBABA MAH.,326,269,257,139,113,3
PENDIK,VELIBABA MAH.,327,282,273,165,97,3
PENDIK,VELIBABA MAH.,327,291,280,147,123,3
PENDIK,VELIBABA MAH.,326,278,272,166,97,6
PENDIK,VELIBABA MAH.,326,269,261,144,110,4
PENDIK,VELIBABA MAH.,326,277,269,155,107,2
PENDIK,VELIBABA MAH.,326,273,266,157,100,6
PENDIK,VELIBABA MAH.,342,273,254,136,106,10
PENDIK,VELIBABA MAH.,341,300,293,179,109,0
PENDIK,VELIBABA MAH.,341,288,271,161,100,2
PENDIK,VELIBABA MAH.,341,298,286,159,119,3
PENDIK,VELIBABA MAH.,341,286,272,130,136,3
PENDIK,VELIBABA MAH.,341,281,275,152,118,1
PENDIK,VELIBABA MAH.,342,303,286,191,93,0
PENDIK,VELIBABA MAH.,341,284,269,167,91,6
PENDIK,VELIBABA MAH.,340,277,268,166,96,1
PENDIK,VELIBABA MAH.,341,286,279,193,82,2
PENDIK,VELIBABA MAH.,341,284,275,166,105,3
PENDIK,VELIBABA MAH.,341,277,263,165,87,7
PENDIK,VELIBABA MAH.,341,272,256,155,94,2
PENDIK,VELIBABA MAH.,340,289,278,178,94,5
PENDIK,VELIBABA MAH.,341,288,275,171,97,4
PENDIK,VELIBABA MAH.,340,300,290,188,98,4
PENDIK,YAYALAR MAH.,339,267,254,146,101,4
PENDIK,YAYALAR MAH.,338,249,238,118,107,8
PENDIK,YAYALAR MAH.,340,291,280,158,112,6
PENDIK,YAYALAR MAH.,339,296,290,132,151,3
PENDIK,YAYALAR MAH.,340,287,277,148,118,7
PENDIK,YAYALAR MAH.,339,296,292,131,152,8
PENDIK,YAYALAR MAH.,339,279,268,135,127,6
PENDIK,YAYALAR MAH.,338,292,289,149,130,6
PENDIK,YAYALAR MAH.,339,286,281,132,137,6
PENDIK,YAYALAR MAH.,339,300,280,128,143,4
PENDIK,YAYALAR MAH.,339,286,277,164,102,5
PENDIK,YAYALAR MAH.,339,294,279,140,126,2
PENDIK,YAYALAR MAH.,339,273,261,142,108,4
PENDIK,YAYALAR MAH.,339,280,271,156,110,1
PENDIK,YAYALAR MAH.,339,283,270,121,142,7
PENDIK,YAYALAR MAH.,339,272,262,152,101,5
PENDIK,YAYALAR MAH.,338,292,282,168,102,7
PENDIK,YAYALAR MAH.,340,290,272,150,116,5
PENDIK,YAYALAR MAH.,340,283,280,163,113,2
PENDIK,YAYALAR MAH.,340,277,273,153,106,8
PENDIK,YAYALAR MAH.,339,270,259,119,128,8
PENDIK,YAYALAR MAH.,339,277,267,168,95,3
PENDIK,YAYALAR MAH.,340,273,269,157,110,2
PENDIK,YAYALAR MAH.,341,256,248,126,118,3
PENDIK,YAYALAR MAH.,339,282,275,138,130,2
PENDIK,YENISEHIR MAH.,345,275,269,87,180,0
PENDIK,YENISEHIR MAH.,345,257,249,97,145,4
PENDIK,YENISEHIR MAH.,346,288,282,101,175,5
PENDIK,YENISEHIR MAH.,346,288,280,92,178,7
PENDIK,YENISEHIR MAH.,346,285,277,106,166,3
PENDIK,YENISEHIR MAH.,345,273,263,76,178,4
PENDIK,YENISEHIR MAH.,345,286,281,88,185,1
PENDIK,YENISEHIR MAH.,350,280,273,92,174,3
PENDIK,YENISEHIR MAH.,347,270,265,105,153,2
PENDIK,YENISEHIR MAH.,345,281,273,79,191,1
PENDIK,YENISEHIR MAH.,345,292,281,84,190,4
PENDIK,YENISEHIR MAH.,344,265,260,71,178,4
PENDIK,YENISEHIR MAH.,344,287,283,107,168,6
PENDIK,YENISEHIR MAH.,345,267,262,92,163,4
PENDIK,YENISEHIR MAH.,345,279,269,85,177,4
PENDIK,YENISEHIR MAH.,344,271,261,93,163,1
PENDIK,YENISEHIR MAH.,345,272,263,89,170,2
PENDIK,YENISEHIR MAH.,345,263,252,86,160,4
PENDIK,YENISEHIR MAH.,345,278,276,88,181,1
PENDIK,YENISEHIR MAH.,344,291,286,97,182,5
PENDIK,YENISEHIR MAH.,345,270,261,97,159,3
PENDIK,YENISEHIR MAH.,344,281,275,94,177,3
PENDIK,YENISEHIR MAH.,345,300,294,89,197,4
PENDIK,YENISEHIR MAH.,345,292,283,106,174,1
PENDIK,YENISEHIR MAH.,345,276,270,86,178,4
PENDIK,YENISEHIR MAH.,344,288,282,108,170,3
PENDIK,YENISEHIR MAH.,345,284,280,90,175,11
PENDIK,YENISEHIR MAH.,344,275,270,82,183,3
PENDIK,YENISEHIR MAH.,346,276,272,103,156,3
PENDIK,YENISEHIR MAH.,344,279,271,88,175,3
PENDIK,YENISEHIR MAH.,344,288,286,86,197,1
PENDIK,YENISEHIR MAH.,344,262,257,84,165,2
PENDIK,YENISEHIR MAH.,344,302,289,91,190,3
PENDIK,YENISEHIR MAH.,345,239,223,78,141,2
PENDIK,YENISEHIR MAH.,350,282,274,83,187,2
PENDIK,YENISEHIR MAH.,345,279,271,100,166,5
PENDIK,YENISEHIR MAH.,345,282,271,118,146,3
PENDIK,YENISEHIR MAH.,345,248,243,97,140,3
PENDIK,YENISEHIR MAH.,344,283,275,77,187,5
PENDIK,YENISEHIR MAH.,345,268,261,90,165,2
PENDIK,YENISEHIR MAH.,345,263,257,95,150,11
PENDIK,YENISEHIR MAH.,344,271,266,79,183,3
PENDIK,YENISEHIR MAH.,344,268,265,110,147,3
PENDIK,YENISEHIR MAH.,343,263,253,94,154,1
PENDIK,YENISEHIR MAH.,345,283,273,94,167,10
PENDIK,YENISEHIR MAH.,345,270,259,109,145,2
PENDIK,YENISEHIR MAH.,345,281,275,90,175,5
PENDIK,YENISEHIR MAH.,345,261,254,95,154,3
PENDIK,YENISEHIR MAH.,345,275,270,87,179,3
PENDIK,YENISEHIR MAH.,345,264,255,88,159,7
PENDIK,YENISEHIR MAH.,344,277,268,93,169,4
PENDIK,YENISEHIR MAH.,345,280,276,97,174,4
PENDIK,YENISEHIR MAH.,343,271,265,99,153,8
PENDIK,YENISEHIR MAH.,345,277,274,99,168,5
PENDIK,YENISEHIR MAH.,344,268,262,83,170,7
PENDIK,YENISEHIR MAH.,345,268,262,96,156,7
PENDIK,YENISEHIR MAH.,345,281,277,91,180,2
PENDIK,YENISEHIR MAH.,345,267,254,103,144,4
PENDIK,YENISEHIR MAH.,336,256,245,94,144,3
PENDIK,YENISEHIR MAH.,337,251,243,87,154,0
PENDIK,YENISEHIR MAH.,337,266,251,96,149,2
PENDIK,YENISEHIR MAH.,337,271,262,127,127,3
PENDIK,YENISEHIR MAH.,337,272,261,119,133,7
PENDIK,YENISEHIR MAH.,337,261,255,119,132,3
PENDIK,YENISEHIR MAH.,337,279,272,123,141,7
PENDIK,YENISEHIR MAH.,336,282,275,137,122,4
PENDIK,YENISEHIR MAH.,337,280,274,101,167,1
PENDIK,YENISEHIR MAH.,337,266,264,130,130,1
PENDIK,YENISEHIR MAH.,336,272,258,121,131,2
PENDIK,YENISEHIR MAH.,338,270,259,102,152,2
PENDIK,YENISEHIR MAH.,337,277,271,100,164,3
PENDIK,YENISEHIR MAH.,338,253,250,104,136,5
PENDIK,YENISEHIR MAH.,337,257,249,105,133,3
PENDIK,YENISEHIR MAH.,338,283,273,128,138,5
PENDIK,YENISEHIR MAH.,337,283,278,106,166,2
PENDIK,YENISEHIR MAH.,336,270,269,118,143,4
PENDIK,YENISEHIR MAH.,337,268,259,99,153,2
PENDIK,YENISEHIR MAH.,336,270,259,89,165,4
PENDIK,YENISEHIR MAH.,336,274,262,131,125,1
PENDIK,YENISEHIR MAH.,336,276,271,117,149,3
PENDIK,YENISEHIR MAH.,337,273,261,96,154,7
PENDIK,YENISEHIR MAH.,336,264,251,111,135,4
PENDIK,YENISEHIR MAH.,337,283,270,100,161,4
PENDIK,YENISEHIR MAH.,337,259,247,107,134,3
PENDIK,YENISEHIR MAH.,332,246,232,79,141,4
PENDIK,YENISEHIR MAH.,334,246,241,82,154,1
PENDIK,YENISEHIR MAH.,333,253,245,71,170,0
PENDIK,YENISEHIR MAH.,331,252,236,97,137,1
PENDIK,YENISEHIR MAH.,331,260,257,88,159,5
PENDIK,YENISEHIR MAH.,331,268,261,91,163,4
PENDIK,YENISEHIR MAH.,331,256,253,88,161,2
PENDIK,YENISEHIR MAH.,331,262,254,72,173,5
PENDIK,YENISEHIR MAH.,332,264,253,66,184,2
PENDIK,YENISEHIR MAH.,332,250,242,86,154,0
PENDIK,YENISEHIR MAH.,331,280,270,98,162,6
PENDIK,YENISEHIR MAH.,332,267,262,79,174,2
PENDIK,YENISEHIR MAH.,331,249,246,80,161,3
PENDIK,YENISEHIR MAH.,332,251,247,80,162,1
PENDIK,YENISEHIR MAH.,332,261,258,78,172,3
PENDIK,YENISEHIR MAH.,336,263,255,113,138,1
PENDIK,YENISEHIR MAH.,336,277,271,95,167,3
PENDIK,YENISEHIR MAH.,337,297,287,111,166,5
PENDIK,YENISEHIR MAH.,336,276,267,128,130,6
PENDIK,YENISEHIR MAH.,336,270,260,127,128,2
PENDIK,YENISEHIR MAH.,336,281,277,111,157,2
PENDIK,YENISEHIR MAH.,336,297,289,109,179,0
PENDIK,YENISEHIR MAH.,336,268,262,98,162,2
PENDIK,YENISEHIR MAH.,338,278,277,93,181,0
PENDIK,YENISEHIR MAH.,336,271,261,110,142,5
PENDIK,YENISEHIR MAH.,336,286,281,88,187,1
PENDIK,YENISEHIR MAH.,335,287,272,121,143,3
PENDIK,YENISEHIR MAH.,335,275,269,106,156,3
PENDIK,YENISEHIR MAH.,335,276,268,95,164,2
PENDIK,YENISEHIR MAH.,336,260,255,94,155,3
PENDIK,YENISEHIR MAH.,335,285,274,115,151,3
PENDIK,YENISEHIR MAH.,336,273,266,114,146,2
PENDIK,YENISEHIR MAH.,335,272,258,99,147,5
PENDIK,YENISEHIR MAH.,335,270,261,90,161,6
PENDIK,YENISEHIR MAH.,336,279,263,107,150,2
PENDIK,YENISEHIR MAH.,336,258,256,89,161,4
PENDIK,YENISEHIR MAH.,335,277,263,88,169,3
PENDIK,KARTAL H TIPI KAPALI CEZA INFAZ KURUMU,26,31,29,10,19,0
SANCAKTEPE,ABDURRAHMANGAZI MAH.,341,258,244,121,117,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,283,264,103,154,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,278,262,111,147,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,286,278,127,147,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,276,266,120,140,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,286,275,121,147,6
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,297,280,118,154,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,339,299,287,107,171,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,278,270,110,151,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,339,280,273,117,146,6
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,293,274,124,142,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,339,275,258,109,143,6
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,302,293,115,175,1
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,286,275,119,151,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,339,293,284,129,151,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,342,295,290,132,152,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,339,294,284,116,161,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,339,291,270,118,142,9
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,276,264,104,151,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,293,285,112,162,7
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,288,274,111,154,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,339,277,265,127,135,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,339,299,294,125,161,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,288,278,121,151,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,339,275,256,102,143,9
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,283,272,118,151,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,340,289,280,110,165,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,338,278,269,120,147,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,281,258,151,104,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,272,258,165,92,0
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,299,284,171,109,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,302,286,149,127,7
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,300,293,189,97,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,290,278,171,98,7
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,303,281,176,98,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,295,281,165,105,9
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,314,295,185,107,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,304,290,172,108,8
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,292,272,163,108,1
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,295,275,164,104,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,346,293,279,171,99,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,294,273,158,108,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,307,291,158,127,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,346,297,287,163,117,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,304,285,168,108,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,295,276,151,116,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,350,297,281,167,108,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,280,272,150,119,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,346,293,280,162,114,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,346,290,269,143,118,4
SANCAKTEPE,ABDURRAHMANGAZI MAH.,348,286,274,146,126,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,294,283,158,122,3
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,282,266,126,136,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,281,269,159,108,0
SANCAKTEPE,ABDURRAHMANGAZI MAH.,346,292,285,174,104,6
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,293,282,172,106,1
SANCAKTEPE,ABDURRAHMANGAZI MAH.,348,317,309,178,128,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,348,288,277,158,109,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,348,298,295,139,153,1
SANCAKTEPE,ABDURRAHMANGAZI MAH.,348,305,286,143,139,2
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,288,270,162,99,8
SANCAKTEPE,ABDURRAHMANGAZI MAH.,346,287,274,131,137,5
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,286,274,161,107,1
SANCAKTEPE,ABDURRAHMANGAZI MAH.,347,295,277,176,90,6
SANCAKTEPE,ABDURRAHMANGAZI MAH.,346,294,278,169,107,1
SANCAKTEPE,ATATURK MAH.,334,284,274,86,180,1
SANCAKTEPE,ATATURK MAH.,336,283,276,85,183,4
SANCAKTEPE,ATATURK MAH.,334,297,290,96,192,0
SANCAKTEPE,ATATURK MAH.,335,291,274,100,171,2
SANCAKTEPE,ATATURK MAH.,336,282,272,66,200,1
SANCAKTEPE,ATATURK MAH.,334,286,263,91,166,1
SANCAKTEPE,ATATURK MAH.,334,288,266,81,183,1
SANCAKTEPE,ATATURK MAH.,334,288,270,72,194,1
SANCAKTEPE,ATATURK MAH.,333,293,277,86,185,0
SANCAKTEPE,ATATURK MAH.,333,277,261,79,176,1
SANCAKTEPE,ATATURK MAH.,334,300,280,81,195,1
SANCAKTEPE,ATATURK MAH.,333,292,275,79,193,0
SANCAKTEPE,ATATURK MAH.,334,297,279,78,196,2
SANCAKTEPE,ATATURK MAH.,333,268,252,77,171,2
SANCAKTEPE,ATATURK MAH.,333,288,272,74,193,2
SANCAKTEPE,ATATURK MAH.,336,291,274,79,192,0
SANCAKTEPE,ATATURK MAH.,333,296,288,81,203,4
SANCAKTEPE,ATATURK MAH.,333,286,277,90,185,1
SANCAKTEPE,ATATURK MAH.,337,283,273,76,191,2
SANCAKTEPE,ATATURK MAH.,334,286,267,76,186,0
SANCAKTEPE,ATATURK MAH.,335,296,273,82,188,0
SANCAKTEPE,ATATURK MAH.,343,271,252,59,186,5
SANCAKTEPE,ATATURK MAH.,343,292,274,80,189,1
SANCAKTEPE,ATATURK MAH.,342,292,285,78,205,1
SANCAKTEPE,ATATURK MAH.,342,305,271,85,178,2
SANCAKTEPE,ATATURK MAH.,342,298,278,88,188,0
SANCAKTEPE,ATATURK MAH.,343,280,272,79,187,3
SANCAKTEPE,ATATURK MAH.,342,291,284,105,176,0
SANCAKTEPE,ATATURK MAH.,342,272,259,78,177,1
SANCAKTEPE,ATATURK MAH.,341,296,274,97,169,2
SANCAKTEPE,ATATURK MAH.,341,289,270,90,177,1
SANCAKTEPE,ATATURK MAH.,341,301,281,91,184,1
SANCAKTEPE,ATATURK MAH.,342,279,269,82,185,1
SANCAKTEPE,ATATURK MAH.,341,298,281,89,189,2
SANCAKTEPE,ATATURK MAH.,344,277,265,77,181,2
SANCAKTEPE,ATATURK MAH.,342,300,279,89,182,1
SANCAKTEPE,ATATURK MAH.,343,290,286,102,179,1
SANCAKTEPE,ATATURK MAH.,342,318,298,116,179,1
SANCAKTEPE,ATATURK MAH.,337,274,253,69,180,2
SANCAKTEPE,ATATURK MAH.,336,290,274,61,211,0
SANCAKTEPE,ATATURK MAH.,337,284,273,95,174,1
SANCAKTEPE,ATATURK MAH.,337,288,281,95,179,3
SANCAKTEPE,ATATURK MAH.,337,287,273,68,198,1
SANCAKTEPE,ATATURK MAH.,337,291,276,73,197,3
SANCAKTEPE,ATATURK MAH.,337,306,297,77,218,1
SANCAKTEPE,ATATURK MAH.,340,284,269,76,192,1
SANCAKTEPE,ATATURK MAH.,336,288,272,88,180,0
SANCAKTEPE,ATATURK MAH.,337,279,261,76,184,1
SANCAKTEPE,ATATURK MAH.,337,294,276,91,179,0
SANCAKTEPE,ATATURK MAH.,337,280,270,108,158,2
SANCAKTEPE,ATATURK MAH.,336,287,267,68,192,3
